bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
180,preamble,3,0,0,0.7484830617904663,116,1,7-1T4.mp4
189,payload,3,1,1,0.017774896696209908,19,1,7-1T4.mp4
190,payload,3,1,0,0.7490000128746033,115,0,7-1T4.mp4
199,preamble,4,0,0,0.8586419820785522,20,1,7-1T4.mp4
200,preamble,4,1,0,0.6542625427246094,114,0,7-1T4.mp4
209,preamble,4,0,0,0.8005416393280029,22,1,7-1T4.mp4
210,preamble,4,1,0,0.6563832759857178,112,0,7-1T4.mp4
219,preamble,4,0,1,0.011721049435436726,23,0,7-1T4.mp4
220,preamble,4,1,0,1.1068788766860962,111,0,7-1T4.mp4
229,payload,4,0,1,0.011823173612356186,24,0,7-1T4.mp4
230,payload,4,1,0,1.1220332384109497,110,0,7-1T4.mp4
239,preamble,5,1,1,0.011202385649085045,24,1,7-1T4.mp4
240,preamble,5,0,0,0.8508968949317932,110,1,7-1T4.mp4
249,preamble,5,1,1,0.011202385649085045,24,1,7-1T4.mp4
250,preamble,5,0,0,0.8508968949317932,110,1,7-1T4.mp4
259,preamble,5,1,0,0.5530152320861816,24,0,7-1T4.mp4
260,preamble,5,0,1,0.0030336473137140274,110,0,7-1T4.mp4
269,payload,5,1,0,0.5530152320861816,24,0,7-1T4.mp4
270,payload,5,1,1,0.0030336473137140274,110,1,7-1T4.mp4
279,preamble,6,0,0,0.5238263607025146,24,1,7-1T4.mp4
280,preamble,6,1,1,0.0037037294823676348,110,1,7-1T4.mp4
289,preamble,6,0,0,0.5238263607025146,24,1,7-1T4.mp4
290,preamble,6,1,1,0.0037037294823676348,110,1,7-1T4.mp4
299,preamble,6,0,0,0.6072062253952026,24,1,7-1T4.mp4
300,preamble,6,1,0,0.5529581308364868,110,0,7-1T4.mp4
309,preamble,6,0,0,0.6072062253952026,24,1,7-1T4.mp4
